,Date,Period End,year,month,YMD,"To Musina,Total_3201","To Musina,Light_3201","To Musina,Short HV_3201","To Musina,Medium HV_3201","To Musina,Long HV_3201","To Beit Bridge,Total_3201","To Beit Bridge,Light_3201","To Beit Bridge,Short HV_3201","To Beit Bridge,Medium HV_3201","To Beit Bridge,Long HV_3201","Road,Total_3201","Road,Light_3201","Road,Short HV_3201","Road,Medium HV_3201","Road,Long HV_3201","To Beit Bridge,Total_3202","To Beit Bridge,Light_3202","To Beit Bridge,Short HV_3202","To Beit Bridge,Medium HV_3202","To Beit Bridge,Long HV_3202","To Musina,Total_3202","To Musina,Light_3202","To Musina,Short HV_3202","To Musina,Medium HV_3202","To Musina,Long HV_3202","Road,Total_3202","Road,Light_3202","Road,Short HV_3202","Road,Medium HV_3202","Road,Long HV_3202",_merge,dt
13490,2022-08-14,09:00:00,2022,8,2022-08-14,309.0,255.0,12.0,12.0,30.0,290.0,248.0,14.0,3.0,25.0,599.0,503.0,26.0,15.0,55.0,314.0,256.0,15.0,9.0,34.0,290.0,223.0,34.0,6.0,27.0,604.0,479.0,49.0,15.0,61.0,both,2022-08-14
13491,2022-08-14,12:00:00,2022,8,2022-08-14,338.0,270.0,18.0,12.0,38.0,359.0,280.0,5.0,24.0,50.0,697.0,550.0,23.0,36.0,88.0,336.0,245.0,24.0,9.0,58.0,340.0,241.0,24.0,22.0,53.0,676.0,486.0,48.0,31.0,111.0,both,2022-08-14
13492,2022-08-14,15:00:00,2022,8,2022-08-14,355.0,286.0,10.0,22.0,37.0,465.0,359.0,14.0,22.0,70.0,820.0,645.0,24.0,44.0,107.0,353.0,259.0,30.0,11.0,53.0,460.0,317.0,46.0,13.0,84.0,813.0,576.0,76.0,24.0,137.0,both,2022-08-14
13493,2022-08-14,18:00:00,2022,8,2022-08-14,354.0,261.0,21.0,18.0,54.0,361.0,273.0,12.0,15.0,61.0,715.0,534.0,33.0,33.0,115.0,347.0,241.0,30.0,13.0,63.0,352.0,246.0,25.0,17.0,64.0,699.0,487.0,55.0,30.0,127.0,both,2022-08-14
13494,2022-08-14,21:00:00,2022,8,2022-08-14,263.0,189.0,11.0,13.0,50.0,372.0,279.0,12.0,14.0,67.0,635.0,468.0,23.0,27.0,117.0,267.0,179.0,22.0,13.0,53.0,381.0,257.0,34.0,17.0,73.0,648.0,436.0,56.0,30.0,126.0,both,2022-08-14
13495,2022-08-14,24:00:00,2022,8,2022-08-14,177.0,136.0,7.0,6.0,28.0,269.0,194.0,8.0,17.0,50.0,446.0,330.0,15.0,23.0,78.0,172.0,118.0,11.0,15.0,28.0,261.0,171.0,24.0,14.0,52.0,433.0,289.0,35.0,29.0,80.0,both,2022-08-14
13496,2022-08-15,03:00:00,2022,8,2022-08-15,117.0,73.0,6.0,12.0,26.0,141.0,95.0,3.0,8.0,35.0,258.0,168.0,9.0,20.0,61.0,106.0,52.0,6.0,27.0,21.0,144.0,72.0,14.0,16.0,42.0,250.0,124.0,20.0,43.0,63.0,both,2022-08-15
13497,2022-08-15,06:00:00,2022,8,2022-08-15,229.0,185.0,6.0,12.0,26.0,142.0,104.0,2.0,9.0,27.0,371.0,289.0,8.0,21.0,53.0,238.0,168.0,8.0,24.0,38.0,140.0,91.0,10.0,10.0,29.0,378.0,259.0,18.0,34.0,67.0,both,2022-08-15
13498,2022-08-15,09:00:00,2022,8,2022-08-15,456.0,401.0,17.0,17.0,21.0,547.0,459.0,23.0,9.0,56.0,1003.0,860.0,40.0,26.0,77.0,471.0,398.0,30.0,13.0,30.0,542.0,395.0,63.0,24.0,60.0,1013.0,793.0,93.0,37.0,90.0,both,2022-08-15
13499,2022-08-15,12:00:00,2022,8,2022-08-15,413.0,357.0,21.0,9.0,26.0,497.0,394.0,29.0,17.0,57.0,910.0,751.0,50.0,26.0,83.0,416.0,320.0,51.0,12.0,33.0,488.0,330.0,73.0,18.0,67.0,904.0,650.0,124.0,30.0,100.0,both,2022-08-15
13500,2022-08-15,15:00:00,2022,8,2022-08-15,518.0,457.0,29.0,8.0,24.0,493.0,427.0,11.0,5.0,50.0,1011.0,884.0,40.0,13.0,74.0,523.0,407.0,66.0,14.0,36.0,501.0,382.0,57.0,10.0,52.0,1024.0,789.0,123.0,24.0,88.0,both,2022-08-15
13501,2022-08-15,18:00:00,2022,8,2022-08-15,502.0,427.0,33.0,16.0,26.0,556.0,481.0,20.0,15.0,40.0,1058.0,908.0,53.0,31.0,66.0,522.0,411.0,56.0,12.0,43.0,546.0,437.0,49.0,14.0,46.0,1068.0,848.0,105.0,26.0,89.0,both,2022-08-15
13502,2022-08-15,21:00:00,2022,8,2022-08-15,325.0,243.0,19.0,25.0,38.0,346.0,250.0,11.0,20.0,65.0,671.0,493.0,30.0,45.0,103.0,323.0,221.0,31.0,15.0,56.0,344.0,246.0,22.0,8.0,68.0,667.0,467.0,53.0,23.0,124.0,both,2022-08-15
13503,2022-08-15,24:00:00,2022,8,2022-08-15,143.0,92.0,10.0,12.0,29.0,223.0,151.0,7.0,20.0,45.0,366.0,243.0,17.0,32.0,74.0,134.0,82.0,10.0,12.0,30.0,238.0,132.0,18.0,20.0,68.0,372.0,214.0,28.0,32.0,98.0,both,2022-08-15
13504,2022-08-16,03:00:00,2022,8,2022-08-16,119.0,68.0,13.0,11.0,27.0,104.0,72.0,7.0,8.0,17.0,223.0,140.0,20.0,19.0,44.0,115.0,57.0,10.0,14.0,34.0,101.0,62.0,9.0,9.0,21.0,216.0,119.0,19.0,23.0,55.0,both,2022-08-16
13505,2022-08-16,06:00:00,2022,8,2022-08-16,263.0,205.0,1.0,20.0,37.0,140.0,96.0,3.0,6.0,35.0,403.0,301.0,4.0,26.0,72.0,263.0,184.0,14.0,23.0,42.0,140.0,83.0,10.0,7.0,40.0,403.0,267.0,24.0,30.0,82.0,both,2022-08-16
13506,2022-08-16,09:00:00,2022,8,2022-08-16,495.0,433.0,12.0,23.0,27.0,538.0,486.0,22.0,9.0,21.0,1033.0,919.0,34.0,32.0,48.0,524.0,434.0,35.0,19.0,36.0,534.0,419.0,58.0,28.0,29.0,1058.0,853.0,93.0,47.0,65.0,both,2022-08-16
13507,2022-08-16,12:00:00,2022,8,2022-08-16,484.0,403.0,29.0,19.0,33.0,469.0,396.0,23.0,28.0,22.0,953.0,799.0,52.0,47.0,55.0,498.0,382.0,54.0,19.0,43.0,477.0,368.0,50.0,24.0,35.0,975.0,750.0,104.0,43.0,78.0,both,2022-08-16
13508,2022-08-16,15:00:00,2022,8,2022-08-16,555.0,464.0,33.0,11.0,47.0,529.0,461.0,15.0,14.0,39.0,1084.0,925.0,48.0,25.0,86.0,553.0,409.0,64.0,20.0,60.0,515.0,409.0,40.0,17.0,49.0,1068.0,818.0,104.0,37.0,109.0,both,2022-08-16
13509,2022-08-16,18:00:00,2022,8,2022-08-16,522.0,436.0,22.0,18.0,46.0,536.0,466.0,15.0,15.0,40.0,1058.0,902.0,37.0,33.0,86.0,517.0,406.0,44.0,14.0,53.0,537.0,411.0,54.0,25.0,47.0,1054.0,817.0,98.0,39.0,100.0,both,2022-08-16
13510,2022-08-16,21:00:00,2022,8,2022-08-16,292.0,221.0,19.0,13.0,39.0,354.0,270.0,7.0,30.0,47.0,646.0,491.0,26.0,43.0,86.0,292.0,200.0,36.0,21.0,35.0,353.0,246.0,24.0,24.0,59.0,645.0,446.0,60.0,45.0,94.0,both,2022-08-16
13511,2022-08-16,24:00:00,2022,8,2022-08-16,167.0,123.0,6.0,9.0,29.0,175.0,123.0,6.0,8.0,38.0,342.0,246.0,12.0,17.0,67.0,158.0,102.0,12.0,10.0,34.0,174.0,111.0,12.0,7.0,44.0,332.0,213.0,24.0,17.0,78.0,both,2022-08-16
13512,2022-08-17,03:00:00,2022,8,2022-08-17,104.0,60.0,5.0,8.0,31.0,174.0,103.0,6.0,18.0,47.0,278.0,163.0,11.0,26.0,78.0,98.0,48.0,4.0,11.0,35.0,169.0,84.0,9.0,23.0,53.0,267.0,132.0,13.0,34.0,88.0,both,2022-08-17
13513,2022-08-17,06:00:00,2022,8,2022-08-17,259.0,187.0,12.0,24.0,36.0,128.0,73.0,2.0,17.0,36.0,387.0,260.0,14.0,41.0,72.0,259.0,175.0,12.0,31.0,41.0,118.0,65.0,7.0,9.0,37.0,377.0,240.0,19.0,40.0,78.0,both,2022-08-17
13514,2022-08-17,09:00:00,2022,8,2022-08-17,506.0,456.0,7.0,20.0,23.0,555.0,488.0,18.0,7.0,42.0,1061.0,944.0,25.0,27.0,65.0,531.0,456.0,21.0,18.0,36.0,560.0,431.0,54.0,21.0,54.0,1091.0,887.0,75.0,39.0,90.0,both,2022-08-17
13515,2022-08-17,12:00:00,2022,8,2022-08-17,541.0,414.0,47.0,23.0,57.0,552.0,467.0,18.0,16.0,51.0,1093.0,881.0,65.0,39.0,108.0,545.0,393.0,51.0,20.0,81.0,538.0,406.0,61.0,19.0,52.0,1083.0,799.0,112.0,39.0,133.0,both,2022-08-17
13516,2022-08-17,15:00:00,2022,8,2022-08-17,545.0,452.0,26.0,28.0,39.0,542.0,461.0,26.0,14.0,41.0,1087.0,913.0,52.0,42.0,80.0,551.0,433.0,41.0,24.0,53.0,542.0,413.0,45.0,34.0,50.0,1093.0,846.0,86.0,58.0,103.0,both,2022-08-17
13517,2022-08-17,18:00:00,2022,8,2022-08-17,609.0,496.0,36.0,22.0,55.0,563.0,459.0,19.0,20.0,65.0,1172.0,955.0,55.0,42.0,120.0,609.0,454.0,60.0,24.0,71.0,556.0,416.0,41.0,31.0,68.0,1165.0,870.0,101.0,55.0,139.0,both,2022-08-17
13518,2022-08-17,21:00:00,2022,8,2022-08-17,343.0,257.0,22.0,25.0,39.0,347.0,278.0,13.0,10.0,46.0,690.0,535.0,35.0,35.0,85.0,344.0,223.0,41.0,28.0,52.0,334.0,252.0,29.0,12.0,41.0,678.0,475.0,70.0,40.0,93.0,both,2022-08-17
13519,2022-08-17,24:00:00,2022,8,2022-08-17,176.0,104.0,7.0,20.0,45.0,221.0,139.0,7.0,17.0,58.0,397.0,243.0,14.0,37.0,103.0,159.0,95.0,10.0,14.0,40.0,230.0,128.0,15.0,12.0,75.0,389.0,223.0,25.0,26.0,115.0,both,2022-08-17
13520,2022-08-18,03:00:00,2022,8,2022-08-18,120.0,82.0,2.0,8.0,28.0,150.0,85.0,4.0,14.0,47.0,270.0,167.0,6.0,22.0,75.0,114.0,65.0,4.0,12.0,33.0,136.0,62.0,7.0,18.0,49.0,250.0,127.0,11.0,30.0,82.0,both,2022-08-18
13521,2022-08-18,06:00:00,2022,8,2022-08-18,253.0,204.0,4.0,10.0,35.0,174.0,124.0,2.0,10.0,38.0,427.0,328.0,6.0,20.0,73.0,242.0,190.0,8.0,10.0,34.0,183.0,114.0,10.0,9.0,50.0,425.0,304.0,18.0,19.0,84.0,both,2022-08-18
13522,2022-08-18,09:00:00,2022,8,2022-08-18,508.0,435.0,19.0,11.0,43.0,506.0,443.0,18.0,7.0,38.0,1014.0,878.0,37.0,18.0,81.0,522.0,427.0,31.0,9.0,55.0,495.0,373.0,58.0,19.0,45.0,1017.0,800.0,89.0,28.0,100.0,both,2022-08-18
13523,2022-08-18,12:00:00,2022,8,2022-08-18,504.0,425.0,21.0,22.0,36.0,570.0,472.0,20.0,25.0,53.0,1074.0,897.0,41.0,47.0,89.0,512.0,398.0,47.0,15.0,52.0,568.0,408.0,71.0,30.0,59.0,1080.0,806.0,118.0,45.0,111.0,both,2022-08-18
13524,2022-08-18,15:00:00,2022,8,2022-08-18,543.0,431.0,27.0,17.0,68.0,521.0,451.0,12.0,20.0,38.0,1064.0,882.0,39.0,37.0,106.0,537.0,382.0,61.0,19.0,75.0,518.0,395.0,45.0,21.0,57.0,1055.0,777.0,106.0,40.0,132.0,both,2022-08-18
13525,2022-08-18,18:00:00,2022,8,2022-08-18,608.0,507.0,34.0,14.0,53.0,587.0,491.0,23.0,19.0,54.0,1195.0,998.0,57.0,33.0,107.0,606.0,472.0,55.0,16.0,63.0,572.0,426.0,43.0,39.0,64.0,1178.0,898.0,98.0,55.0,127.0,both,2022-08-18
13526,2022-08-18,21:00:00,2022,8,2022-08-18,359.0,278.0,16.0,15.0,50.0,360.0,302.0,6.0,7.0,45.0,719.0,580.0,22.0,22.0,95.0,358.0,257.0,28.0,19.0,54.0,355.0,271.0,23.0,15.0,46.0,713.0,528.0,51.0,34.0,100.0,both,2022-08-18
13527,2022-08-18,24:00:00,2022,8,2022-08-18,193.0,137.0,15.0,7.0,34.0,236.0,169.0,8.0,15.0,44.0,429.0,306.0,23.0,22.0,78.0,184.0,119.0,12.0,14.0,39.0,225.0,138.0,18.0,19.0,50.0,409.0,257.0,30.0,33.0,89.0,both,2022-08-18
13528,2022-08-19,03:00:00,2022,8,2022-08-19,123.0,81.0,7.0,4.0,31.0,176.0,100.0,4.0,16.0,56.0,299.0,181.0,11.0,20.0,87.0,116.0,74.0,5.0,8.0,29.0,175.0,82.0,9.0,20.0,64.0,291.0,156.0,14.0,28.0,93.0,both,2022-08-19
13529,2022-08-19,06:00:00,2022,8,2022-08-19,267.0,183.0,18.0,19.0,47.0,166.0,104.0,4.0,12.0,46.0,433.0,287.0,22.0,31.0,93.0,263.0,169.0,15.0,20.0,59.0,173.0,100.0,9.0,11.0,53.0,436.0,269.0,24.0,31.0,112.0,both,2022-08-19
13530,2022-08-19,09:00:00,2022,8,2022-08-19,459.0,395.0,14.0,13.0,37.0,483.0,437.0,20.0,3.0,23.0,942.0,832.0,34.0,16.0,60.0,490.0,390.0,42.0,12.0,46.0,481.0,389.0,48.0,16.0,28.0,971.0,779.0,90.0,28.0,74.0,both,2022-08-19
13531,2022-08-19,12:00:00,2022,8,2022-08-19,447.0,350.0,32.0,21.0,44.0,462.0,391.0,13.0,23.0,35.0,909.0,741.0,45.0,44.0,79.0,437.0,304.0,52.0,16.0,65.0,439.0,329.0,50.0,27.0,33.0,876.0,633.0,102.0,43.0,98.0,both,2022-08-19
13532,2022-08-19,15:00:00,2022,8,2022-08-19,589.0,479.0,29.0,17.0,64.0,528.0,444.0,17.0,17.0,50.0,1117.0,923.0,46.0,34.0,114.0,571.0,421.0,60.0,14.0,76.0,513.0,380.0,55.0,19.0,59.0,1084.0,801.0,115.0,33.0,135.0,both,2022-08-19
13533,2022-08-19,18:00:00,2022,8,2022-08-19,559.0,452.0,37.0,9.0,61.0,496.0,413.0,11.0,16.0,56.0,1055.0,865.0,48.0,25.0,117.0,549.0,417.0,55.0,9.0,68.0,480.0,364.0,31.0,23.0,62.0,1029.0,781.0,86.0,32.0,130.0,both,2022-08-19
13534,2022-08-19,21:00:00,2022,8,2022-08-19,390.0,293.0,31.0,20.0,46.0,369.0,293.0,10.0,17.0,49.0,759.0,586.0,41.0,37.0,95.0,380.0,261.0,31.0,19.0,69.0,354.0,255.0,33.0,16.0,50.0,734.0,516.0,64.0,35.0,119.0,both,2022-08-19
13535,2022-08-19,24:00:00,2022,8,2022-08-19,208.0,150.0,16.0,13.0,29.0,252.0,167.0,10.0,19.0,56.0,460.0,317.0,26.0,32.0,85.0,204.0,138.0,9.0,11.0,46.0,250.0,140.0,16.0,26.0,68.0,454.0,278.0,25.0,37.0,114.0,both,2022-08-19
13536,2022-08-20,03:00:00,2022,8,2022-08-20,181.0,124.0,10.0,12.0,35.0,112.0,80.0,4.0,7.0,21.0,293.0,204.0,14.0,19.0,56.0,173.0,110.0,10.0,19.0,34.0,123.0,72.0,9.0,10.0,32.0,296.0,182.0,19.0,29.0,66.0,both,2022-08-20
13537,2022-08-20,06:00:00,2022,8,2022-08-20,265.0,191.0,8.0,21.0,45.0,127.0,94.0,3.0,10.0,20.0,392.0,285.0,11.0,31.0,65.0,268.0,187.0,8.0,27.0,46.0,129.0,88.0,7.0,8.0,26.0,397.0,275.0,15.0,35.0,72.0,both,2022-08-20
13538,2022-08-20,09:00:00,2022,8,2022-08-20,473.0,397.0,20.0,15.0,41.0,554.0,495.0,18.0,9.0,32.0,1027.0,892.0,38.0,24.0,73.0,472.0,384.0,24.0,12.0,52.0,540.0,425.0,55.0,23.0,37.0,1012.0,809.0,79.0,35.0,89.0,both,2022-08-20
13539,2022-08-20,12:00:00,2022,8,2022-08-20,446.0,364.0,24.0,16.0,42.0,502.0,427.0,21.0,27.0,27.0,948.0,791.0,45.0,43.0,69.0,458.0,337.0,45.0,19.0,57.0,492.0,387.0,53.0,22.0,30.0,950.0,724.0,98.0,41.0,87.0,both,2022-08-20
13540,2022-08-20,15:00:00,2022,8,2022-08-20,529.0,447.0,15.0,25.0,42.0,495.0,441.0,11.0,13.0,30.0,1024.0,888.0,26.0,38.0,72.0,546.0,427.0,38.0,25.0,56.0,491.0,399.0,39.0,21.0,32.0,1037.0,826.0,77.0,46.0,88.0,both,2022-08-20
13541,2022-08-20,18:00:00,2022,8,2022-08-20,638.0,480.0,44.0,40.0,74.0,405.0,343.0,9.0,14.0,39.0,1043.0,823.0,53.0,54.0,113.0,624.0,426.0,57.0,38.0,103.0,399.0,313.0,22.0,18.0,46.0,1023.0,739.0,79.0,56.0,149.0,both,2022-08-20
13542,2022-08-20,21:00:00,2022,8,2022-08-20,296.0,197.0,15.0,27.0,57.0,311.0,241.0,7.0,12.0,51.0,607.0,438.0,22.0,39.0,108.0,281.0,182.0,21.0,22.0,56.0,314.0,225.0,19.0,13.0,57.0,595.0,407.0,40.0,35.0,113.0,both,2022-08-20
13543,2022-08-20,24:00:00,2022,8,2022-08-20,175.0,139.0,3.0,8.0,25.0,194.0,132.0,6.0,15.0,41.0,369.0,271.0,9.0,23.0,66.0,158.0,102.0,12.0,15.0,29.0,186.0,110.0,10.0,19.0,47.0,344.0,212.0,22.0,34.0,76.0,both,2022-08-20
13544,2022-08-21,03:00:00,2022,8,2022-08-21,133.0,79.0,5.0,15.0,34.0,146.0,86.0,2.0,16.0,42.0,279.0,165.0,7.0,31.0,76.0,133.0,72.0,5.0,23.0,33.0,146.0,68.0,10.0,17.0,51.0,279.0,140.0,15.0,40.0,84.0,both,2022-08-21
13545,2022-08-21,06:00:00,2022,8,2022-08-21,218.0,141.0,14.0,17.0,46.0,182.0,97.0,3.0,15.0,67.0,400.0,238.0,17.0,32.0,113.0,217.0,133.0,7.0,19.0,58.0,180.0,90.0,8.0,14.0,68.0,397.0,223.0,15.0,33.0,126.0,both,2022-08-21
13546,2022-08-21,09:00:00,2022,8,2022-08-21,286.0,235.0,5.0,10.0,36.0,287.0,224.0,9.0,13.0,41.0,573.0,459.0,14.0,23.0,77.0,291.0,227.0,17.0,7.0,40.0,284.0,199.0,27.0,7.0,51.0,575.0,426.0,44.0,14.0,91.0,both,2022-08-21
13547,2022-08-21,12:00:00,2022,8,2022-08-21,354.0,273.0,18.0,20.0,43.0,325.0,254.0,7.0,17.0,47.0,679.0,527.0,25.0,37.0,90.0,361.0,260.0,27.0,12.0,62.0,317.0,227.0,26.0,8.0,56.0,678.0,487.0,53.0,20.0,118.0,both,2022-08-21
13548,2022-08-21,15:00:00,2022,8,2022-08-21,368.0,275.0,19.0,28.0,46.0,372.0,319.0,10.0,9.0,34.0,740.0,594.0,29.0,37.0,80.0,363.0,261.0,26.0,16.0,60.0,380.0,292.0,35.0,10.0,43.0,743.0,553.0,61.0,26.0,103.0,both,2022-08-21
13549,2022-08-21,18:00:00,2022,8,2022-08-21,322.0,242.0,23.0,20.0,37.0,343.0,277.0,3.0,13.0,50.0,665.0,519.0,26.0,33.0,87.0,316.0,233.0,18.0,10.0,55.0,344.0,251.0,25.0,12.0,56.0,660.0,484.0,43.0,22.0,111.0,both,2022-08-21
13550,2022-08-21,21:00:00,2022,8,2022-08-21,224.0,165.0,11.0,14.0,34.0,305.0,235.0,8.0,12.0,50.0,529.0,400.0,19.0,26.0,84.0,231.0,164.0,13.0,18.0,36.0,316.0,217.0,23.0,17.0,59.0,547.0,381.0,36.0,35.0,95.0,both,2022-08-21
13551,2022-08-21,24:00:00,2022,8,2022-08-21,151.0,104.0,5.0,6.0,36.0,229.0,161.0,4.0,16.0,48.0,380.0,265.0,9.0,22.0,84.0,142.0,89.0,10.0,14.0,29.0,220.0,135.0,14.0,16.0,55.0,362.0,224.0,24.0,30.0,84.0,both,2022-08-21
13552,2022-08-22,03:00:00,2022,8,2022-08-22,104.0,64.0,6.0,11.0,23.0,131.0,81.0,4.0,5.0,41.0,235.0,145.0,10.0,16.0,64.0,93.0,44.0,6.0,17.0,26.0,129.0,72.0,8.0,7.0,42.0,222.0,116.0,14.0,24.0,68.0,both,2022-08-22
13553,2022-08-22,06:00:00,2022,8,2022-08-22,237.0,182.0,17.0,14.0,24.0,130.0,99.0,3.0,4.0,24.0,367.0,281.0,20.0,18.0,48.0,225.0,160.0,5.0,26.0,34.0,129.0,90.0,6.0,7.0,26.0,354.0,250.0,11.0,33.0,60.0,both,2022-08-22
13554,2022-08-22,09:00:00,2022,8,2022-08-22,447.0,399.0,13.0,9.0,26.0,520.0,459.0,25.0,9.0,27.0,967.0,858.0,38.0,18.0,53.0,457.0,388.0,28.0,9.0,32.0,509.0,398.0,66.0,13.0,32.0,966.0,786.0,94.0,22.0,64.0,both,2022-08-22
13555,2022-08-22,12:00:00,2022,8,2022-08-22,439.0,390.0,13.0,4.0,32.0,518.0,431.0,22.0,26.0,39.0,957.0,821.0,35.0,30.0,71.0,458.0,376.0,37.0,10.0,35.0,514.0,378.0,54.0,36.0,46.0,972.0,754.0,91.0,46.0,81.0,both,2022-08-22
13556,2022-08-22,15:00:00,2022,8,2022-08-22,513.0,444.0,21.0,14.0,34.0,524.0,462.0,8.0,10.0,44.0,1037.0,906.0,29.0,24.0,78.0,507.0,396.0,60.0,8.0,43.0,512.0,412.0,35.0,15.0,50.0,1019.0,808.0,95.0,23.0,93.0,both,2022-08-22
13557,2022-08-22,18:00:00,2022,8,2022-08-22,536.0,461.0,18.0,17.0,40.0,570.0,495.0,7.0,11.0,57.0,1106.0,956.0,25.0,28.0,97.0,546.0,422.0,52.0,21.0,51.0,566.0,435.0,56.0,17.0,58.0,1112.0,857.0,108.0,38.0,109.0,both,2022-08-22
13558,2022-08-22,21:00:00,2022,8,2022-08-22,298.0,258.0,8.0,7.0,25.0,324.0,248.0,4.0,19.0,53.0,622.0,506.0,12.0,26.0,78.0,300.0,235.0,27.0,11.0,27.0,333.0,241.0,14.0,11.0,67.0,633.0,476.0,41.0,22.0,94.0,both,2022-08-22
13559,2022-08-22,24:00:00,2022,8,2022-08-22,138.0,97.0,7.0,8.0,26.0,217.0,154.0,4.0,24.0,35.0,355.0,251.0,11.0,32.0,61.0,133.0,90.0,10.0,6.0,27.0,214.0,137.0,9.0,21.0,47.0,347.0,227.0,19.0,27.0,74.0,both,2022-08-22
13560,2022-08-23,03:00:00,2022,8,2022-08-23,124.0,73.0,9.0,8.0,34.0,123.0,64.0,2.0,16.0,41.0,247.0,137.0,11.0,24.0,75.0,110.0,53.0,5.0,9.0,43.0,123.0,58.0,4.0,13.0,48.0,233.0,111.0,9.0,22.0,91.0,both,2022-08-23
13561,2022-08-23,06:00:00,2022,8,2022-08-23,156.0,120.0,5.0,13.0,18.0,181.0,146.0,2.0,6.0,27.0,337.0,266.0,7.0,19.0,45.0,152.0,110.0,5.0,14.0,23.0,182.0,135.0,11.0,3.0,33.0,334.0,245.0,16.0,17.0,56.0,both,2022-08-23
13562,2022-08-23,09:00:00,2022,8,2022-08-23,64.0,62.0,1.0,1.0,0.0,85.0,64.0,1.0,2.0,18.0,149.0,126.0,2.0,3.0,18.0,29.0,29.0,0.0,0.0,0.0,17.0,16.0,1.0,0.0,0.0,46.0,45.0,1.0,0.0,0.0,both,2022-08-23
13563,2022-08-23,12:00:00,2022,8,2022-08-23,54.0,48.0,4.0,0.0,2.0,64.0,45.0,4.0,5.0,10.0,118.0,93.0,8.0,5.0,12.0,16.0,11.0,5.0,0.0,0.0,11.0,7.0,4.0,0.0,0.0,27.0,18.0,9.0,0.0,0.0,both,2022-08-23
13564,2022-08-23,15:00:00,2022,8,2022-08-23,341.0,254.0,17.0,20.0,50.0,284.0,216.0,8.0,19.0,41.0,625.0,470.0,25.0,39.0,91.0,290.0,178.0,17.0,21.0,74.0,254.0,151.0,16.0,30.0,57.0,544.0,329.0,33.0,51.0,131.0,both,2022-08-23
13565,2022-08-23,18:00:00,2022,8,2022-08-23,564.0,439.0,49.0,19.0,57.0,409.0,329.0,16.0,13.0,51.0,973.0,768.0,65.0,32.0,108.0,553.0,407.0,48.0,15.0,83.0,408.0,305.0,26.0,15.0,62.0,961.0,712.0,74.0,30.0,145.0,both,2022-08-23
13566,2022-08-23,21:00:00,2022,8,2022-08-23,268.0,209.0,19.0,14.0,26.0,359.0,309.0,10.0,12.0,28.0,627.0,518.0,29.0,26.0,54.0,262.0,181.0,30.0,14.0,37.0,355.0,273.0,37.0,14.0,31.0,617.0,454.0,67.0,28.0,68.0,both,2022-08-23
13567,2022-08-23,24:00:00,2022,8,2022-08-23,161.0,105.0,8.0,13.0,35.0,194.0,139.0,2.0,8.0,45.0,355.0,244.0,10.0,21.0,80.0,12.0,7.0,0.0,0.0,5.0,6.0,5.0,1.0,0.0,0.0,18.0,12.0,1.0,0.0,5.0,both,2022-08-23
13568,2022-08-24,03:00:00,2022,8,2022-08-24,84.0,49.0,5.0,7.0,23.0,134.0,63.0,6.0,22.0,43.0,218.0,112.0,11.0,29.0,66.0,,,,,,,,,,,,,,,,both,2022-08-24
13569,2022-08-24,06:00:00,2022,8,2022-08-24,283.0,204.0,8.0,25.0,46.0,180.0,108.0,3.0,15.0,54.0,463.0,312.0,11.0,40.0,100.0,,,,,,,,,,,,,,,,both,2022-08-24
13570,2022-08-24,09:00:00,2022,8,2022-08-24,511.0,476.0,12.0,6.0,17.0,533.0,470.0,14.0,7.0,42.0,1044.0,946.0,26.0,13.0,59.0,,,,,,,,,,,,,,,,both,2022-08-24
13571,2022-08-24,12:00:00,2022,8,2022-08-24,465.0,395.0,23.0,10.0,37.0,554.0,453.0,35.0,16.0,50.0,1019.0,848.0,58.0,26.0,87.0,,,,,,,,,,,,,,,,both,2022-08-24
13572,2022-08-24,15:00:00,2022,8,2022-08-24,508.0,428.0,30.0,14.0,36.0,527.0,414.0,31.0,32.0,50.0,1035.0,842.0,61.0,46.0,86.0,,,,,,,,,,,,,,,,both,2022-08-24
13573,2022-08-24,18:00:00,2022,8,2022-08-24,513.0,436.0,33.0,13.0,31.0,533.0,430.0,33.0,19.0,51.0,1046.0,866.0,66.0,32.0,82.0,,,,,,,,,,,,,,,,both,2022-08-24
13574,2022-08-24,21:00:00,2022,8,2022-08-24,302.0,223.0,17.0,14.0,48.0,352.0,260.0,24.0,37.0,31.0,654.0,483.0,41.0,51.0,79.0,,,,,,,,,,,,,,,,both,2022-08-24
13575,2022-08-24,24:00:00,2022,8,2022-08-24,170.0,112.0,11.0,11.0,36.0,245.0,137.0,25.0,20.0,63.0,415.0,249.0,36.0,31.0,99.0,,,,,,,,,,,,,,,,both,2022-08-24
13576,2022-08-25,03:00:00,2022,8,2022-08-25,112.0,67.0,7.0,8.0,30.0,187.0,95.0,23.0,9.0,60.0,299.0,162.0,30.0,17.0,90.0,,,,,,,,,,,,,,,,both,2022-08-25
13577,2022-08-25,06:00:00,2022,8,2022-08-25,242.0,186.0,7.0,15.0,34.0,171.0,113.0,18.0,10.0,30.0,413.0,299.0,25.0,25.0,64.0,,,,,,,,,,,,,,,,both,2022-08-25
13578,2022-08-25,09:00:00,2022,8,2022-08-25,466.0,395.0,16.0,14.0,41.0,495.0,427.0,24.0,14.0,30.0,961.0,822.0,40.0,28.0,71.0,,,,,,,,,,,,,,,,both,2022-08-25
